[0.5843949044585988, 0.5408704883227177, 0.5299243901382209, 0.479401437203985, 0.4508046736606679, 0.5545097713188497, 0, 0, 0.8315527065527065, 0.7118226600985221, 'f', '1']
[0.6076260762607626, 0.4612546125461255, 0.5158193248599152, 0.45576160889814027, 0.36300411876522365, 0.5687688668447055, 0, 2, 0.7355455002513827, 0.7926245210727969, 'f', '2']
[0.5843373493975904, 0.3261617900172117, 0.5082129761281149, 0.47291775798847563, 0.4157026285876789, 0.6669811227087195, 5, 2, 0.6596837944664031, 0.8070175438596491, 'f', '3']
[0.592442096708655, 0.31491263713937423, 0.4580923952114525, 0.4748087255198186, 0.4318800221068233, 0.6374790387296523, 4, 2, 0.4406837606837607, 0.6840185676392573, 'f', '4']
[0.5632958801498127, 0.43495630461922596, 0.4825648973266176, 0.49445305437169057, 0.4398434301644697, 0.6064906022274851, 0, 2, 0.5905172413793104, 0.6896551724137931, 'f', '5']
[0.6147919876733436, 0.33975346687211094, 0.48504692533968347, 0.45549365888348936, 0.4687337356788521, 0.689657621788802, 4, 2, 0.7361111111111112, 0.8053814002089864, 'f', '6']
[0.5953425582180223, 0.3226459669254134, 0.4573495648205806, 0.47623228862181594, 0.4350427948680846, 0.6381218196154193, 4, 2, 0.5104116222760291, 0.7013113161728994, 'f', '7']
[0.5594861660079051, 0.4280632411067194, 0.47180586212206765, 0.4983294483294483, 0.44599348324440985, 0.6133212523743379, 0, 2, 0.545434098065677, 0.6383788625167935, 'f', '8']
[0.6792233009708738, 0.42563106796116507, 0.5071728734965947, 0.41367708248347884, 0.40928145633749247, 0.5501128902856451, 0, 2, 0.6992615227909346, 0.7189476347078169, 'f', '9']
[0.6015705018777739, 0.1911915329463981, 0.3512372173177909, 0.46103531887319626, 0.40908613844492, 0.542177120197143, 4, 2, 0.6890243902439024, 0.7523318605792833, 'f', '10']
[0.6368319381841597, 0.3824855119124276, 0.4861558274307791, 0.4469990171823635, 0.4278645759573082, 0.5554139427006417, 1, 2, 0.5752631578947368, 0.6860404774260509, 'f', '11']
[0.6260536398467433, 0.35900383141762454, 0.4730548187444739, 0.4386007538236302, 0.38005027027319943, 0.5714060151560839, 0, 2, 0.5593495934959349, 0.7358133669609079, 'f', '12']
[0.6259946949602122, 0.3088291019325502, 0.4186458702587735, 0.4381032480275541, 0.4468030189416186, 0.5721965328488602, 1, 2, 0.5165311653116531, 0.5232681121099947, 'f', '13']
[0.6172549019607844, 0.44601307189542483, 0.48428492300875153, 0.4511185504011903, 0.4131540299331888, 0.5630728357342477, 0, 2, 0.6700308382394169, 0.702973048068908, 'f', '14']
[0.617393509127789, 0.3240365111561866, 0.4277745580991017, 0.4506134665809133, 0.44742499132463226, 0.5636401431197678, 1, 2, 0.42754662840746055, 0.4737704918032787, 'f', '15']
[0.60734570238546, 0.4723589549413101, 0.48899461666364846, 0.4630636953851553, 0.4364861675512505, 0.557605857473867, 0, 2, 0.709947393591583, 0.6754573532905679, 'f', '16']
[0.6276995305164319, 0.38967136150234744, 0.4868544600938967, 0.43827627008664455, 0.38392357352659623, 0.5699364998843772, 0, 2, 0.5894308943089431, 0.7326307572209212, 'f', '17']
[0.6224256292906178, 0.3116704805491991, 0.42432951945080094, 0.4407471488902532, 0.44744736007539, 0.5716488612677142, 1, 2, 0.5037262872628726, 0.5173770491803279, 'f', '18']
[0.616472807293304, 0.4602326312480352, 0.4909250716948207, 0.4522098946233097, 0.4150933450720396, 0.561739437734631, 0, 2, 0.6798780487804879, 0.696554031448645, 'f', '19']
[0.6157138489758484, 0.32222561907673497, 0.42855712162261883, 0.45158115292556167, 0.44383658270889903, 0.5634569944088565, 1, 2, 0.42305458768873405, 0.4779536461277558, 'f', '20']
[0.6256051640667025, 0.42549757934373317, 0.4877174107943339, 0.44117697686928453, 0.3752481677301568, 0.5600078610532502, 0, 2, 0.6555, 0.7338709677419355, 'f', '21']
[0.564589352042922, 0.21708625670656212, 0.38441129650374384, 0.4881822312086204, 0.42118497542891364, 0.6246485449929202, 4, 2, 0.4627270262943887, 0.7863868711326338, 'f', '22']
[0.5629516926588056, 0.5351844807911753, 0.5149110496102272, 0.4734077432693856, 0.39903803181891795, 0.5894192646909521, 2, 2, 0.730632044514196, 0.7271179225202213, 'f', '23']
[0.5615530303030303, 0.22758838383838384, 0.3957875860049773, 0.48945707070707073, 0.4251543383276134, 0.6139998066365655, 4, 2, 0.3926470588235294, 0.7759764185703758, 'f', '24']
[0.5580800908832718, 0.5325191706901449, 0.5156533327507482, 0.4772974771877064, 0.39293659124547575, 0.5782453722811907, 2, 2, 0.6931152010906612, 0.6866096866096866, 'f', '25']
[0.6402657128257537, 0.36280020439448135, 0.4906253684996659, 0.4530403679100664, 0.35742595182753567, 0.5538412979060311, 1, 2, 0.6575384615384615, 0.7878605769230769, 'f', '26']
[0.6369587109768379, 0.2824773413897281, 0.42804632426988926, 0.45462855372220934, 0.4037145357175923, 0.5545183445286836, 4, 2, 0.6079575596816976, 0.61796875, 'f', '27']
[0.6406176883481516, 0.4113242863827796, 0.4941595076857877, 0.45451567618156297, 0.3750672994702577, 0.5503668083897989, 1, 2, 0.6970414201183432, 0.7712264150943396, 'f', '28']
[0.6376870198139911, 0.4427820460978569, 0.5018049479836783, 0.4565834085041526, 0.386951106597918, 0.5495721306191536, 1, 2, 0.7014245014245014, 0.7411931818181818, 'f', '29']
[0.6376944190301921, 0.30466605672461117, 0.43035411635894594, 0.45608769090013374, 0.416309770539118, 0.5504843366538053, 2, 2, 0.6061538461538462, 0.5963114754098361, 'f', '30']
[0.6342241723175109, 0.3147187873952932, 0.444069106501795, 0.457939308398024, 0.4116166737300835, 0.5504104006257227, 2, 2, 0.5702233250620348, 0.579833984375, 'f', '31']
[0.6341550553769203, 0.44694533762057875, 0.5035727045373347, 0.45831478275208176, 0.37845724850767176, 0.5497712135124174, 1, 2, 0.6977207977207978, 0.7335379464285714, 'f', '32']
[0.632768361581921, 0.3400423728813559, 0.4494024337244676, 0.46004182963928725, 0.41283092520699116, 0.5493266359568839, 2, 2, 0.5644230769230769, 0.5555288461538461, 'f', '33']
[0.597103357472021, 0.5290761465876673, 0.530718537414966, 0.4709542377745143, 0.4217709749031157, 0.5419290093238748, 0, 0, 0.7870967741935484, 0.729248046875, 'f', '34']
[0.602076889085285, 0.3972602739726027, 0.4749973128232077, 0.46700771610183894, 0.4236678438983038, 0.5434858556891298, 2, 1, 0.510042735042735, 0.5449746621621622, 'f', '35']
[0.6153436334576452, 0.5101225359616409, 0.5154589203210564, 0.4675279701651572, 0.40771953103893627, 0.5444500661349977, 1, 1, 0.7615384615384615, 0.7190061475409836, 'f', '36']
[0.618595825426945, 0.3645974518839794, 0.4567083495389741, 0.46540650999854033, 0.42557266906285895, 0.5445606588856385, 2, 1, 0.5165158371040725, 0.5335144927536232, 'f', '37']
[0.6319365798414496, 0.2276330690826727, 0.48417069906311133, 0.4506237410631695, 0.33925750147112116, 0.5633290810703108, 4, 2, 0.7509996364958197, 0.8797202797202798, 'f', '38']
[0.6207674943566591, 0.2562076749435666, 0.399678763674249, 0.45779125669877485, 0.4250738064007802, 0.5564579359147438, 4, 2, 0.7847328244274809, 0.7701183431952663, 'f', '39']
[0.6265709156193896, 0.3904847396768402, 0.48446021476237255, 0.46019541499792843, 0.36878922303280876, 0.5537616634191825, 1, 2, 0.6653846153846154, 0.7727004716981132, 'f', '40']
[0.6272134203168686, 0.30987884436160296, 0.4232884665332376, 0.45858126030539825, 0.4304405135954273, 0.5541764096248026, 2, 2, 0.6082051282051282, 0.5863217213114754, 'f', '41']
